text,price
Old navy jacket bundle w/ under armour Women/Athletic Apparel/Tracksuits & Sweats Old Navy In good condition smoke-free home the jacket is a size large in the pants are size medium,12
"Disney store Jesse plush doll Kids/Toys/Stuffed Animals & Plush Disney Disney store Jesse from toy story plush doll. No free shipping PRICE FIRM due to seller fees Tags - doll , toy , plush , stuffed animal",7
"Pink pullover size S VGUC Men/Sweats & Hoodies/Sweatshirt, Pullover PINK Size small pullover",18
Tinkerbell & the lost treasure Electronics/Video Games & Consoles/Games Nintendo Tinker bell and the lost treasure for the Nintendo ds Game has been tested and works great,8
NWT VS PINK sequin bling tee shirt xs Women/Tops & Blouses/T-Shirts Victoria's Secret Brand new with tags Victoria Secret Pink sequin tee shirt in a size extra small,17
"Slime Kids/Toys/Arts & Crafts NA Item: 004 (Camouflage) 2.5oz slime with container Borax (slime activator) Directions on how to use slime activator (USE SLIME ACTIVATOR AT YOUR OWN RISK) Slime containers are bubble wrapped. Slime has little to no residue. Customized slime is ok, per request. Shipping cost us [rm] on average. Selling fee is minus 10%. I only get .90c to [rm] per slime so please, DO NOT LOWBALL ME. This is made out of Elmers glue Do not eat slime. Slime may melt and be sticky when it gets to you. All you have to do is freeze them for 10mins or use slime activator. I ship 1-3 days after purchase. BUNDLE AND SAVE. BUY 2 SETS GET 1 SLIME FREE!",4
For rubyroo Kids/Toys/Action Figures & Statues Littlest Pet Shop No description yet,10
H&M Mickey Mouse sweater Vintage & Collectibles/Clothing/Sweater H&M Worn but great condition,14
Posh lip balms- reserved Beauty/Makeup/Lips NA No description yet,20
UGG authen classic short boots Sz 7 new Women/Shoes/Boots UGG Australia UGG authentic classic short boots Sz 7 new style 5825 QR reader smartphone scannable tag to prove authenticity ... BOOTS ARE 100% authentic I have receipt of purchase straight from Ugg,96
Lularoe OS Women/Jeans/Leggings LuLaRoe EUC,10
NWOT Hot Pink Teddy - Victoria Secret Women/Underwear/Bras Victoria's Secret Never worn. Brand new! Size 34B,24
"LulaRoe Carly Small HTF floral dress Women/Dresses/Knee-Length NA NWT Small Carly. Very hard to find unicorn print. Perfect for fall, the material is soft like leggings and the placement of the flowers is gorgeous! Stunning dress just wasn't the right size!",109
"Poison Ivy Halloween Costume Outfit Women/Dresses/Above Knee, Mini NA Adult Poison Ivy Lethal Beauty Sexy Halloween Costume Outfit. Size XL Extra Large, can fit L Large as well. Includes adjustable dress, mask, gloves, boot covers, printed leggings and detachable train. Printed leggings and mask have never been worn. Everything else was worn once. The boot covers have some wear on the bottom but aren't noticeable, one strap tore but it doesn't affect wearing them and could be sewn back. See picture. Price is firm I ship same or next day DC Comics Batman Poison Ivy Costume Halloween Costume Comic-Con Costume Cosplay",34
XL Carly LuLaRoe Women/Dresses/Knee-Length NA NWT,48
RED NIKE HAT Women/Women's Accessories/Hats Nike Red Nike dri fit hat hard to find but selling because I don't wear it Can make offer <U+203C><U+FE0F><U+203C><U+FE0F><U+203C><U+FE0F><U+203C><U+FE0F>,11
Boys T-shirt Bundle Kids/Boys (4+)/Top & T-shirts GUESS United Colors of Benetton Size 10-11 Lacoste Size 14 (runs a bit smaller) Guess Size 12-14 (runs a bit smaller) Puma Ferrari Size M Puma Size M *All in great condition Absolutely no holes no stains some fading on grey puma T-shirt *Will sell separately upon request,11
"5 pack blackheads remover face Beauty/Skin Care/Face NA 5 pack Pilaten blackheads remover face mask 6g each Liquid and can be messy Apply on skin (reapply if the layer is thin) Wait it day and peel For all skin ngredients: activated charcoal, oat extract, grapefruit, vitamin b5, Rosemary extract, calendula extract , vitamin A, vitamin E, citrus skin extract. STEP 1.Use a cleanser clean (nose or face) and the surrounding area with a hot towel to cover your T make pore expansion. SETP 2.Take a suitable amount of black liquid export,soak a cotton pad.20-30 minutes,to black head slowly emerge. SETP 3.Take a moderate amount of dispelling the black mask apply black skin.(note:evenly daub thickness.) SETP 4.Wait 20-30 minutes to dry SETP 5.Gently peel off from the bottom up, you can see the black, wine meters, sewage grease, dead skin being sucked out of the nose.",5
"Juicy Couture Body Sorbet Lotion Beauty/Skin Care/Body NA Used 2-3x, practically still full",7
"NWOT H&M Romper + Freeshipping Women/Dresses/Above Knee, Mini H&M Brand New without tags. Excellent condition. H&M Romper. Size M. Dark Purple. Never worn except for modeling. The model is a Large so it looks kind of small on her.",15
Grey Sweater L Vintage & Collectibles/Clothing/Sweater NA Size L but will fit a M comfortably.,12
A Very Playhouse Disney Holiday DVD Electronics/Media/DVD NA A Very Playhouse Disney Holiday DVD form Disney Junior. Includes shipping. Good used condition. Check out my other DVD listings to make a custom bundle just for your little one.,8
NWT VICTORIA SECRET PINK BOYFRIEND SWEAT Women/Athletic Apparel/Tracksuits & Sweats Victoria's Secret NWT SUPER HOT AND STYLISH AUTHENTIC VICTORIA SECRET PINK BOYFRIEND SWEATS NO LOW BALLING,46
"Owl Tea dispenser Home/Kitchen & Dining/Coffee & Tea Accessories NA Owl tea holder Holds tea packets Barely used, just like new Can provide various teas shown for [rm] more Also check my listing for tazo tea, chamomile, etc Kitchen accessory",8
Grey purse Women/Women's Handbags/Shoulder Bag NA No description yet,22
Victoria's Secret Sleepwear Set Women/Other/Other Victoria's Secret Never been worn- still in packaging! Sleep bottoms and a sleep Tank Top. Eye mask also included. Pink and grey plaid- the top is also grey.,19
"Motto style jeans Women/Pants/Other NA Never been worn, tags still on! Size 13 in women",22
Sheer Berry Diamond LipSense FREE SHIP Beauty/Makeup/Lips SeneGence Brand new and sealed Free shipping Sheer Berry Diamond Glossy gloss Oops remover THIS IS A LIMITED EDITION COLOR THAT IS NOW SOLD OUT!! Don't wait! Lots of sparkle!,60
"Shisha hookah pen you choose any flavor! Vintage & Collectibles/Toy/Electronic NA This listing is for (1) pen. *brand new, never been used* 32 different flavors to pick from! Listed below After purchasing this listing please send me a message letting me know which flavor/flavors you would like. Thank you! Well trusted seller. Over 2500 transactions, growing each day! •Best Quality •up to 500 normal puffs •no tar •no tobarcco •no nicotine 1 = [rm] free shipping 2 = [rm] free shipping 3= [rm] free shipping 4= [rm] free shipping 5= [rm] free shipping (0) Pineapple (40) Banana (75) Peach (36) Orange (0) cherry (0) Grape (15) Mango (0) Strawberry (0) Watermelon (35) Lemon (0) Blueberry (25) Raspberry (20) Champagne (0) Coffee (26) Chocolate (0) Vanilla (20) Cocktail (0) Passion Fruit (51) Coconut (0) Bubble Gum (36) with fruit (0) redbull (50) Apple (0) cola (15) litchi (15) taro (15) green tea (0) menthol (15) cranberry (15) hami melon (15) chrysanthemum (15) papaya",5
Victorias Secret Unlined Demi 34DD Women/Underwear/Bras Victoria's Secret Sexy red unlined demi bra NEW WITHOUT TAGS grew out of it so was never able to wear but this is one of my favorite bras,19
"LUSH bundle Beauty/Skin Care/Body NA What you will receive in your order: -Dream cream hand and body lotion (1.5 oz,45g) -Sleepy hand and body lotion, smell of sweet lavender (3.1 oz,90g)",15
Disney Pixar Cars Carry Along Book NEW Other/Books/Children's Books NA Brand new Disney Pixar Cars carry along playbook. Lift the flaps and pull tabs. Interactive none of the flaps have ever been open,6
"Michael Kors Brown Cross Body Women/Women's Handbags/Messenger & Crossbody Michael Kors Small cross body with gold tone clasp, very cute. Perfect for dinner or a night out. Leather with cloth interior. Only imperfection is a pink smudge on inside pocket, but can't be seen when wearing. Also has exterior pocket. Holds a lot for being a small bag.",24
Louis Vuitton Vintage Monogram Backpack Women/Women's Handbags/Backpack Style Louis Vuitton LOUIS VUITTON Vintage Monogram Montsouris -slight usage but in good condition,831
NIKE AIR MAX TAVAS kids 7C Kids/Boys 2T-5T/Shoes Nike Gently worn looks almost new! Kids size 7C,29
Spencer's Bodysuit Women/Swimwear/One-Piece NA Only taken out of the box to tru on. Cannot return. Size s/m It came with the dirt flaw which can be easily removed.,7
"Lularoe Cassie shirt Women/Skirts/Straight, Pencil LuLaRoe Cassie shirt size medium. BNWT.",18
Sleeper/pajamas Kids/Boys 0-24 Mos/One-Pieces Carter's 18 month sleepers!,17
"Conair Curling Wand Beauty/Tools & Accessories/Hair Styling Tools NA Great condition, creates soft wavy hair, 4 heat settings.",16
"Chicago Cubs MLB baseball decal sticker Handmade/Paper Goods/Sticker NA ""Chicago cubs Mlb baseball custom decal sticker for your car truck or any smooth surface area that is hard metal or plastic If you do not specify it will come as a WHITE window decal. it is 6"""" and comes as shown made out of durable vinyl. if you want this made for a YETI or thermos or coffee cup or IPhone case Decal make everything UNIQUE ... it can be made smaller just specify once you buy the size if different from the standard 6"""" ×*×* This is a great small gift idea to add to a card for a loved one or friend *×*×* *** IF YOU WANT WE WILL DO BUNDLE DEALS AS WELL IF YOU BUY 3 OR MORE DECALS JUST ASK *** you will also get complete instructions too as well as a free gift to say thank you * please rate us to complete the transaction once you receive your decal *""",5
Revlon NEW Makeup Eyeliner Mascara Beauty/Makeup/Eyes Revlon NEW Revlon Makeup Bundle Mix Get Everything Pictured Includes.... Revlon Colorstay Black Eyeliner Wear Up To 16 hours!! .. Revlon Stainless Steel Tweezers.... Revlon Super Length Blackest Black Mascara. .. All Items NEW Never Opened All Items Come From Smoke Free Pet Free Home Check Out My Page To Save ** Buy 2 Listings Or More And Get [rm] Off Each Listing.... <U+2606><U+2606>Also u can put jessa's_closet in search to find some of my listings where everything is Bundle friendly<U+2606><U+2606> All Questions Welcomed!! »»NO FREE SHIPPING!«« IF BUNDLING LISTINGS SHIPPING COULD GO UP DEPENDING ON TOTAL WEIGHT.,12
Bundle For Mirella Beauty/Makeup/Makeup Sets Too Faced Bundle,18
Bundle of 2 Mom Shirts Women/Tops & Blouses/T-Shirts NA Items are priced to sell and prices are firm. Please do not ask for discounts unless you are buying multiple items at once. All my shirts are already made and ready ship. Large mom life gray Large Mommin all day black Unisex If you want a different size (S-XL) or color comment below and I will change the listing to your size. 2XL - [rm] extra 3XL - [rm] extra Long Sleeves [rm] (S-XL) - [rm] (2XL) - [rm] (3XL) FREE SHIPPING! **Please understand that shipping could take from 4-7 days due to high orders. **My rating is VERY IMPORTANT to me if you are unsatisfied please contact me before leaving a good or bad Feedback. Please do not rate me based on shipping and pease do not leave just a good rating for something that is out of my control. Any questions please ask before buying. Check my other listings for more awesome T-Shirts!,30
BIG STAR cream corduroy boot cut jeans Women/Jeans/Boot Cut Big Star RARE cream colored corduroy big star pants. Size 26 great condition. Perfect for fall/winter. Regular price was [rm],16
"MENS POLO STYLE 4XLT SHIRT USED ONCE Men/Tops/Polo, Rugby St. John's Bay Men's polo style 4XLT shirt from St John's Bay Shirt from Jc Penny's. Great shirt for the bigger taller man & it comes from a smoke free pet free home. Need gone so PRICE IS FIRM & SHIPPING IS FIRM. Ask any questions I will answer as soon as I can. Thanks for stopping by Be Blessed :-).",8
"<U+2607>QUICK SALE<U+2607>Leapard Print Nike Leggins<U+2607> Women/Athletic Apparel/Pants, Tights, Leggings Nike Black & Gray Nike Leapard Print Legging. Size Small. New. Never Worn. Great Condition. Tags Unattached.",18
My chemical romance tee Women/Tops & Blouses/T-Shirts NA Worn. Small tear at neck but I think it looks cute. A little cracking. Size medium,7
Tiffany and Co Necklace Women/Jewelry/Necklaces Tiffany & Co. Shows some sign of rust in pictures still in good condition.,24
"GORGEOUS Thigh high Black Platform Boots Women/Shoes/Boots NA WoW. GORGEOUS pair of black over the knee, thigh high boots Ft. a very sexy loose look(not a skin tight boot) Can be worn over jeans or for an even sexier look, paired with a dress. Ft. 3 button snap closure as well as an inner zipper for easy access. Platform and cleated sole for major comfort. Size 8. Perfect condition!",34
"Leggings Women/Athletic Apparel/Pants, Tights, Leggings LuLaRoe OS Leggings Red background with pink specks. Red hearts with bluish/green arrows through them.",16
Pink Panties Bundles Women/Underwear/Panties PINK All brand new All a size large but some can be used as medium *4 Cheeksters *2 hipsters *3 Thongs Value over [rm] Any questions please ask,35
Coach Poppy perfume Beauty/Fragrance/Women NA 1.0 FL OZ. Only used a few times.,20
"7 Baby Sling Size 4 Kids/Gear/Backpacks & Carriers NA ""NWOT 7 Baby Sling, Retails for [rm] Size 4 (clothing size 5 or small and about 5'3"""" to 5'5"""")""",7
"Black Bodysuit Women/Tops & Blouses/Tank, Cami FOREVER 21 Only defect is deodorant stain seen in the last picture, can easily be taken out. Runs small PRICE IS FIRM UNLESS BOUGHT IN A BUNDLE",7
Lululemon Black/Gray Camo Headband Women/Women's Accessories/Hair Accessories Lululemon Lulu's thick headband that works well for any athletic endeavor. One size.,10
Littlest Pet Shops Kids/Toys/Dolls & Accessories Littlest Pet Shop No description yet,13
2017 Harley Quinn Calendar Other/Office supplies/Calendars NA 16 months...12x12,10
Maternity Lot Women/Maternity/Jeans Motherhood Maternity 1 pair of motherhood maternity jeans 1 pair of old navy maternity Capris Medium Excellent condition!!,10
